id,CCP,y_pred,prob_true,prob_false,difference,lime
25724700,FALSE,0,0.478,0.522,0.044,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含deprecated,不包含demo,不包含collectionof,不包含personal,不包含sample,不包含Tutorial,不包含dot,不包含documentation,不包含clone），其负面解释(也就是预测为非CCP)为（该项目包含exportedfrom,不包含readme_reportbug,不包含inactive,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含library,不包含app）。》"
33780280,TRUE,1,0.522,0.478,0.044,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含sample,不包含fork,不包含personal,不包含obsole,不包含demo,不包含unmaintained,不包含collectionof,不包含dot,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目包含test,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含library,不包含app,不包含readme_wiki）。》"
34997759,TRUE,0,0.478,0.522,0.044,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含mirror,不包含sample,不包含personal,不包含obsole,不包含dot,不包含demo,不包含Tutorial,不包含collectionof,不包含deprecated），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含readme_usage,不包含readme_author,不包含tool,不包含component,不包含app,不包含readme_wiki）。》"
2510046,TRUE,1,0.522,0.478,0.044,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含personal,不包含sample,不包含obsole,不包含deprecated,不包含unmaintained,不包含collectionof,不包含mirror,不包含Tutorial,不包含dot），其负面解释(也就是预测为非CCP)为（该项目包含backup,不包含readme_reportbug,不包含plugin,不包含server,不包含inactive,不包含readme_usage,不包含app,不包含library,不包含readme_wiki,不包含readme_author）。》"
2513773,TRUE,0,0.478,0.522,0.044,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含collectionof,不包含fork,不包含personal,不包含Tutorial,不包含mirror,不包含dot,不包含deprecated,不包含documentation,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含app,不包含component,不包含readme_author,不包含readme_wiki,不包含system）。》"
204318,FALSE,1,0.523,0.477,0.046,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含unmaintained,不包含mirror,不包含demo,不包含obsole,不包含dot,不包含Tutorial,不包含personal,不包含documentation,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含component）。》"
2228143,FALSE,1,0.523,0.477,0.046,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含obsole,不包含fork,不包含collectionof,不包含sample,不包含Tutorial,不包含personal,不包含dot,不包含mirror,不包含demo,不包含deprecated），其负面解释(也就是预测为非CCP)为（该项目包含example,不包含readme_reportbug,不包含inactive,不包含plugin,不包含component,不包含server,不包含tool,不包含readme_usage,不包含app,不包含readme_author）。》"
2514445,TRUE,0,0.477,0.523,0.046,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含obsole,不包含sample,不包含dot,不包含demo,不包含personal,不包含deprecated,不包含Tutorial,不包含mirror,不包含collectionof），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含readme_usage,不包含component,不包含app,不包含tool,不包含readme_author,不包含library）。》"
2508010,TRUE,1,0.524,0.476,0.048,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含mirror,不包含dot,不包含sample,不包含fork,不包含obsole,不包含deprecated,不包含Tutorial,不包含personal,不包含demo,不包含collectionof），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含app,不包含readme_author,不包含library,不包含readme_wiki）。》"
2511956,TRUE,0,0.476,0.524,0.048,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含personal,不包含mirror,不包含collectionof,不包含Tutorial,不包含dot,不包含example,不包含demo,不包含deprecated,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含app,不包含readme_author,不包含library,不包含system）。》"
2513135,TRUE,0,0.476,0.524,0.048,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含sample,不包含obsole,不包含unmaintained,不包含demo,不包含deprecated,不包含personal,不包含mirror,不包含dot,不包含Tutorial），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含inactive,不包含plugin,不包含readme_reportbug,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含readme_wiki,不包含app）。》"
2512069,TRUE,0,0.476,0.524,0.048,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含personal,不包含fork,不包含collectionof,不包含sample,不包含demo,不包含mirror,不包含dot,不包含Tutorial,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含moved,不包含inactive,不包含plugin,不包含server,不包含component,不包含tool,不包含system,不包含readme_usage）。》"
805328,FALSE,1,0.525,0.475,0.05,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含mirror,不包含sample,不包含collectionof,不包含Tutorial,不包含fork,不包含personal,不包含dot,不包含example,不包含deprecated,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含0.00 < is_null,不包含inactive,不包含plugin,不包含server,不包含system,不包含tool,不包含component,不包含readme_usage,不包含readme_author）。》"
2226695,TRUE,1,0.525,0.475,0.05,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含dot,不包含sample,不包含mirror,不包含personal,不包含Tutorial,不包含example,不包含fork,不包含demo,不包含deprecated,不包含collectionof），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含component,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含readme_wiki）。》"
1144187,TRUE,1,0.525,0.475,0.05,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含Tutorial,不包含collectionof,不包含dot,不包含personal,不包含fork,不包含deprecated,不包含mirror,不包含example,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含server,不包含component,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含library）。》"
1005526,TRUE,1,0.525,0.475,0.05,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含fork,不包含Tutorial,不包含personal,不包含collectionof,不包含demo,不包含deprecated,不包含example,不包含dot,不包含obsole），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含inactive,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含library,不包含app,不包含readme_wiki）。》"
2537813,FALSE,0,0.475,0.525,0.05,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含personal,不包含mirror,不包含collectionof,不包含documentation,不包含fork,不包含deprecated,不包含dot,不包含example,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,包含config,不包含inactive,不包含server,包含vim,不包含readme_usage,不包含tool,不包含library,不包含app,不包含readme_author）。》"
7091250,TRUE,1,0.525,0.475,0.05,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含collectionof,不包含demo,不包含deprecated,不包含dot,不包含Tutorial,不包含personal,不包含documentation,不包含unmaintained,不包含sample），其负面解释(也就是预测为非CCP)为（该项目不包含plugin,不包含readme_reportbug,不包含server,不包含tool,不包含readme_usage,不包含library,不包含readme_author,不包含readme_wiki,不包含app,不包含module）。》"
566635,TRUE,1,0.526,0.474,0.052,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含collectionof,不包含sample,不包含Tutorial,不包含deprecated,不包含dot,不包含obsole,不包含personal,不包含demo,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,包含collection,不包含server,不包含plugin,不包含tool,不包含library,不包含readme_author,不包含app,不包含component,不包含readme_contact）。》"
2516090,FALSE,0,0.474,0.526,0.052,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含sample,不包含mirror,不包含personal,不包含deprecated,不包含dot,不包含Tutorial,不包含demo,不包含example,不包含collectionof），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含tool,不包含server,不包含readme_usage,不包含app,不包含readme_author,不包含component,不包含readme_wiki）。》"
